,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
8819,0,0.0,1,0.0,13,1297.25,0.028571429,0.064285714,0.0,0.0,Dec,1,8,3,1,Returning_Visitor,True,False
9534,0,0.0,0,0.0,13,193.3666667,0.015384615,0.023076923,0.0,0.0,Nov,3,2,1,13,New_Visitor,True,False
10808,0,0.0,1,8.0,38,2370.729167,0.015384615,0.030433925,0.0,0.0,Nov,2,10,2,2,Returning_Visitor,False,False
3981,6,88.0,0,0.0,17,538.9666667,0.0,0.021929825,0.0,0.0,May,2,2,5,4,Returning_Visitor,False,False
11858,1,42.5,1,12.83333333,104,4054.755952,0.003883495,0.010097087,141.4590538,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
7949,0,0.0,0,0.0,16,344.4,0.023529412,0.052941176,0.0,0.0,Jul,2,2,2,4,Returning_Visitor,False,False
12215,0,0.0,2,120.5,54,1389.216667,0.008928571,0.025119048,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
9820,3,109.0,0,0.0,70,2002.25,0.0,0.004166667,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
7229,7,36.05,0,0.0,27,344.45,0.0,0.035714286,0.0,0.0,Jul,2,2,7,4,Returning_Visitor,False,False
2852,0,0.0,0,0.0,7,117.0,0.0,0.028571429,0.0,0.0,May,2,10,6,1,Returning_Visitor,True,False
1341,1,8.0,1,101.0,12,205.9761905,0.015384615,0.024358974,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
905,3,152.5,5,243.5,43,3065.945238,0.0,0.011666667,3.31108,0.0,Mar,1,2,1,1,Returning_Visitor,True,True
10625,0,0.0,0,0.0,53,2634.476245,0.000943396,0.016429608,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
7322,1,32.2,0,0.0,17,876.4285714,0.0,0.0040625,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,False,True
1119,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
8942,2,452.5,0,0.0,18,762.2380952,0.0,0.002352941,0.0,0.0,Nov,1,1,6,2,New_Visitor,False,False
6277,2,82.6,6,316.0,34,1446.733333,0.0,,0.0,0.0,Oct,4,1,4,2,New_Visitor,True,False
4369,0,0.0,0,0.0,17,287.75,0.073529412,0.121568627,0.0,0.6,May,2,2,1,4,Returning_Visitor,False,False
9437,2,33.5,0,0.0,23,398.4,0.0,0.017391304,0.0,0.0,Dec,2,2,3,6,Returning_Visitor,False,False
6460,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Aug,2,2,1,4,Returning_Visitor,True,False
1756,0,0.0,0,0.0,10,423.8333333,0.0,0.01,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
9116,0,0.0,0,0.0,8,120.5,0.05,,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,True,False
3087,6,175.0,1,10.0,25,2877.5,0.007692308,0.037435897,0.0,0.0,May,2,2,7,1,Returning_Visitor,False,False
8797,2,13.0,0,0.0,3,200.0,0.0,,0.0,0.0,Dec,2,2,1,8,New_Visitor,False,False
495,0,0.0,0,0.0,16,630.75,0.0,0.04047619,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,True,False
1145,4,73.5,0,0.0,24,663.4666667,0.002564103,,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,False,False
6906,5,176.68,3,249.8,23,700.58,0.014285714,0.019047619,9.352780048,0.0,Oct,1,1,4,3,Returning_Visitor,False,True
9576,7,743.5824176,4,909.25,337,11835.10389,0.005228377,0.015719446,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,False,False
4635,0,0.0,0,0.0,7,93.7,0.028571429,,0.0,1.0,May,3,2,2,4,Returning_Visitor,True,False
8755,0,0.0,0,0.0,11,135.225,0.0,0.009090909,0.0,0.0,Nov,3,2,2,10,Returning_Visitor,False,False
10258,2,56.5,0,0.0,12,544.8333333,0.0,0.007142857,31.38886179,0.0,Dec,1,2,1,2,Other,True,False
4028,0,0.0,0,0.0,4,206.5,0.0,,0.0,0.0,May,3,2,1,4,Returning_Visitor,False,False
3061,0,0.0,0,0.0,8,347.6666667,0.0875,,0.0,0.2,May,3,2,1,3,Returning_Visitor,False,False
7847,0,0.0,0,0.0,2,0.0,0.2,,0.0,0.0,June,3,2,3,13,Returning_Visitor,False,False
12149,1,58.0,0,0.0,33,647.625,0.0,0.00625,0.0,0.0,Dec,3,2,3,2,New_Visitor,False,False
4663,8,228.5,0,0.0,5,64.5,0.0,,0.0,0.0,May,1,2,3,5,New_Visitor,True,False
9571,14,243.1666667,0,0.0,34,671.6428571,0.0,,0.0,0.0,Dec,4,5,3,1,Returning_Visitor,False,False
1329,4,183.25,1,21.0,20,651.4,0.0,0.004166667,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,False
5174,7,176.5,0,0.0,34,1384.972222,0.005263158,,26.45082237,0.0,May,1,1,2,4,Returning_Visitor,False,True
2526,0,0.0,1,172.0,21,564.5,0.0,0.042965368,0.0,0.8,May,3,3,2,1,Returning_Visitor,False,False
4753,2,24.0,0,0.0,11,959.0,0.0,0.030769231,0.0,0.0,May,4,5,1,3,Returning_Visitor,False,False
933,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,False,False
2087,0,0.0,0,0.0,19,429.6333333,0.0,,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,True,False
4912,0,0.0,0,0.0,5,180.5,0.04,0.066666667,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
1336,1,613.6666667,0,0.0,4,957.0,0.161904762,0.096298701,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,False,False
6693,10,141.6333333,0,0.0,13,386.3,0.0,0.023529412,0.0,0.0,Sep,2,2,1,3,Returning_Visitor,False,False
1405,5,69.33333333,1,0.0,5,142.0,0.0,,0.0,0.0,Mar,2,2,3,2,New_Visitor,False,False
6670,5,57.4,0,0.0,21,423.5,0.0,,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,False,False
6990,0,0.0,0,0.0,3,40.4,0.0,0.066666667,0.0,0.0,June,2,2,1,4,Returning_Visitor,True,False
1538,2,16.0,0,0.0,33,1123.242857,0.006060606,0.021969697,11.12342124,0.0,Mar,2,2,3,13,Returning_Visitor,False,False
12160,0,0.0,0,0.0,16,316.0,0.025,,0.0,0.0,Nov,1,8,9,2,Returning_Visitor,False,False
7467,3,80.5,0,0.0,62,2337.196667,0.008196721,,0.0,0.0,Aug,2,2,5,1,Returning_Visitor,False,False
11581,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Dec,8,13,9,20,Other,False,False
6560,0,0.0,0,0.0,11,169.1666667,0.0,,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
285,0,0.0,0,0.0,8,402.0,0.0,0.038095238,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
2463,0,0.0,0,0.0,13,197.2,0.030769231,0.038461538,0.0,0.0,May,2,2,7,3,Returning_Visitor,False,False
12302,0,0.0,0,0.0,22,185.25,0.021212121,,0.0,0.0,Nov,2,7,1,1,Returning_Visitor,True,False
5982,2,9.0,0,0.0,38,1147.696667,0.0,0.027642276,3.673829068,0.0,June,2,2,4,1,Returning_Visitor,False,True
1500,3,59.0,0,0.0,29,527.2083333,0.0,0.011330049,0.0,0.0,Mar,2,4,1,6,Returning_Visitor,False,False
1698,5,32.0,2,3.0,33,1039.766667,0.0,0.02027027,0.0,0.0,Mar,2,4,3,2,Returning_Visitor,True,False
150,0,0.0,0,0.0,20,873.7365079,0.0075,,0.0,0.0,Feb,1,2,1,1,Returning_Visitor,False,False
4601,11,1064.0,1,10.0,58,3816.366667,0.010606061,,6.221045455,0.0,May,2,5,3,1,Returning_Visitor,True,False
9046,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Nov,3,2,9,3,Returning_Visitor,False,False
7093,2,40.2,2,26.1,10,186.7,0.0,,0.0,0.0,Oct,2,2,3,3,New_Visitor,False,False
1177,2,52.0,1,17.66666667,18,1262.0,0.0,0.00952381,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,False
6163,1,14.2,0,0.0,22,839.568189,0.0,0.000952381,60.58437066,0.0,Nov,3,2,3,2,New_Visitor,True,True
2320,0,0.0,2,66.0,27,875.5,0.0,0.014367816,0.0,0.0,May,4,2,1,2,Returning_Visitor,True,False
1912,2,37.0,0,0.0,7,139.3333333,0.0,0.011111111,0.0,0.0,Mar,3,2,7,8,New_Visitor,True,False
242,1,0.0,0,0.0,18,1489.083333,0.023529412,0.046470588,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,False,False
8459,1,29.0,0,0.0,41,803.5077381,0.0,0.008424908,0.0,0.0,Dec,1,2,1,8,Returning_Visitor,True,False
9819,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Dec,1,1,6,2,Returning_Visitor,True,False
5830,0,0.0,0,0.0,32,875.9333333,0.031770833,0.072395833,0.0,0.0,Oct,1,1,3,3,Returning_Visitor,False,False
1852,3,58.06666667,0,0.0,5,86.0,0.0,0.0125,0.0,0.0,Mar,3,2,2,3,New_Visitor,False,False
5263,9,181.0,4,302.0,22,382.4902597,0.0,0.009591837,0.0,0.0,May,2,2,5,2,Returning_Visitor,True,False
7880,0,0.0,0,0.0,8,846.6,0.022222222,0.022222222,24.61778468,0.0,Nov,1,1,7,5,New_Visitor,False,True
3580,0,0.0,0,0.0,38,2259.2,0.022222222,0.037962963,0.0,0.2,May,2,2,7,11,Returning_Visitor,False,False
10851,0,0.0,0,0.0,13,263.0,0.015384615,0.044615385,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,True,False
10593,3,107.2083333,0,0.0,17,513.25,0.0,,17.54619116,0.0,Nov,2,2,1,10,Returning_Visitor,False,True
900,0,0.0,0,0.0,15,751.8,0.026666667,,0.0,0.0,Mar,1,2,2,1,Returning_Visitor,False,False
6562,8,125.7333333,0,0.0,7,81.66666667,0.033333333,,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
230,2,32.0,0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0.0,Mar,2,2,7,9,Returning_Visitor,True,False
12283,0,0.0,0,0.0,37,854.55,0.005405405,,0.0,0.0,Dec,2,2,6,3,Returning_Visitor,False,False
6685,3,666.2,5,173.54,27,1581.48831,0.0,0.010419753,35.22837227,0.0,Oct,3,6,3,20,Returning_Visitor,False,False
1835,3,31.6,0,0.0,17,372.8,0.013333333,,2.3976,0.0,Mar,3,2,7,1,Returning_Visitor,False,False
10493,0,0.0,0,0.0,28,363.25,0.0,0.007142857,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
4757,0,0.0,0,0.0,5,82.0,0.04,0.12,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
11499,4,252.5,0,0.0,13,930.0535714,0.0,0.027083333,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,False
9138,0,0.0,0,0.0,10,273.75,0.02,0.053333333,0.0,0.0,Nov,1,1,2,8,Returning_Visitor,False,True
9143,0,0.0,0,0.0,9,668.0,0.0,,0.0,0.0,Nov,2,4,9,6,Returning_Visitor,False,False
9784,8,288.0875,0,0.0,20,326.9277778,0.033333333,0.059464286,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
1161,1,0.0,0,0.0,16,1296.6,0.022222222,0.033333333,13.28355556,0.0,Mar,3,2,4,2,Returning_Visitor,False,True
1920,3,44.0,0,0.0,14,469.8761905,0.0,0.005357143,0.0,0.0,Mar,2,4,1,10,Returning_Visitor,False,False
2740,3,42.0,0,0.0,41,492.6833333,0.0,0.003571429,0.0,0.0,May,3,2,1,2,Returning_Visitor,True,False
2194,0,0.0,0,0.0,8,729.0,0.041666667,0.070833333,0.0,0.4,May,2,2,8,1,Returning_Visitor,False,False
1830,0,0.0,0,0.0,7,1018.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1083,0,0.0,0,0.0,13,972.6,0.0,0.007692308,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,False
4646,0,0.0,0,0.0,42,879.0333333,0.004761905,0.024603175,0.0,0.0,May,2,2,2,4,Returning_Visitor,True,False
4014,0,0.0,0,0.0,51,1620.183333,0.004313725,0.02129085,0.0,1.0,May,2,2,8,3,Returning_Visitor,True,False
665,5,134.9285714,2,41.0,31,2013.595238,0.0,0.014141414,8.482727273,0.0,Mar,2,2,8,2,Returning_Visitor,False,True
10347,0,0.0,0,0.0,55,4156.9,0.018787879,0.05352381,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,True,False
5427,0,0.0,1,2.0,25,344.3214286,0.00617284,0.033333333,0.0,0.4,May,2,2,1,1,Returning_Visitor,False,False
3772,4,147.5,1,37.5,25,788.2666667,0.007142857,,16.70657143,0.0,May,2,2,3,3,Returning_Visitor,False,True
3770,0,0.0,0,0.0,3,69.0,0.0,0.066666667,0.0,0.0,May,2,2,4,1,Returning_Visitor,True,False
8045,4,77.66666667,0,0.0,8,159.75,0.016666667,,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,True
9338,0,0.0,0,0.0,6,254.5,0.0,0.033333333,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,True
531,1,3.0,0,0.0,40,624.75,0.0,0.014634146,0.0,0.0,Mar,3,7,3,3,Returning_Visitor,False,False
11455,0,0.0,0,0.0,23,662.5,0.0,,0.0,0.0,Nov,2,2,6,2,New_Visitor,True,True
1671,1,25.0,0,0.0,28,2258.833333,0.007142857,,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,False
9944,0,0.0,0,0.0,4,97.5,0.1,0.125,0.0,0.0,Nov,3,2,6,13,Returning_Visitor,False,False
5434,9,194.4166667,2,20.0,11,1569.166667,0.013333333,,18.80505,0.0,May,3,2,7,6,Returning_Visitor,False,False
386,0,0.0,0,0.0,7,67.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
112,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,Feb,1,1,2,3,Returning_Visitor,False,False
6564,0,0.0,0,0.0,19,447.7166667,0.0,0.011111111,0.0,0.0,Sep,3,2,1,2,Returning_Visitor,True,False
8888,0,0.0,0,0.0,14,313.0178571,0.0,0.016071429,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
4894,0,0.0,1,5.0,10,649.5,0.0,0.02,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
11904,1,27.5,1,376.0,109,2925.677607,0.005504587,0.0156734,0.0,0.0,Nov,1,2,3,10,Returning_Visitor,False,False
6963,3,53.4,0,0.0,21,216.7,0.0,0.008695652,0.0,0.0,Sep,2,2,1,2,New_Visitor,False,False
8970,0,0.0,0,0.0,1,0.0,0.0,,0.0,0.0,Dec,3,2,4,1,Returning_Visitor,False,False
649,2,34.0,0,0.0,81,2241.002381,0.002439024,0.007012195,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
6295,2,61.48,0,0.0,40,797.0033333,0.0,0.012539087,10.20777685,0.0,Oct,2,2,3,2,Returning_Visitor,False,False
329,2,58.0,0,0.0,7,101.8,0.0,0.011111111,0.0,0.0,Mar,3,2,8,2,New_Visitor,False,False
8645,2,147.5,7,209.0,48,698.6715201,0.004487179,0.01989011,68.91364255,0.0,Nov,3,2,7,11,Returning_Visitor,False,True
11267,0,0.0,0,0.0,12,592.5,0.0,0.022222222,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
609,1,34.0,0,0.0,7,179.0,0.0,0.028571429,53.13428571,0.0,Mar,2,4,2,8,New_Visitor,False,True
6133,7,54.84285714,7,475.2,20,393.4095238,0.027380952,0.033928571,0.0,0.0,Jul,2,2,1,4,Returning_Visitor,False,True
6885,7,132.0,4,256.0666667,125,3674.803673,0.023134328,,5.613708292,0.0,Aug,3,2,3,13,Returning_Visitor,False,False
9108,3,80.625,1,54.0,11,314.25,0.037333333,0.042857143,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,False
4921,0,0.0,0,0.0,2,247.0,0.0,0.1,0.0,0.8,May,3,2,2,11,New_Visitor,False,False
2249,1,41.0,4,360.0,28,769.5,0.024242424,,19.38181818,0.0,May,2,2,1,6,Returning_Visitor,False,False
12226,0,0.0,0,0.0,8,833.75,0.0125,0.0375,0.0,0.0,Dec,2,5,1,3,Returning_Visitor,False,False
390,6,71.5,0,0.0,47,1532.2,0.009929078,0.019797366,27.26888014,0.0,Mar,2,2,1,1,Returning_Visitor,False,True
7282,6,56.89,0,0.0,40,1296.916144,0.0,0.022634921,1.342134935,0.0,Sep,2,2,7,1,Returning_Visitor,False,False
4384,4,60.0,2,83.5,125,3727.32381,0.0,0.001158605,0.0,0.0,May,2,2,7,2,Returning_Visitor,False,False
4605,0,0.0,0,0.0,12,697.1666667,0.0,,0.0,0.6,May,2,4,2,6,Returning_Visitor,False,False
7657,1,8.0,0,0.0,11,701.0,0.0,0.016666667,0.0,0.0,Aug,2,2,1,2,Returning_Visitor,False,False
7239,0,0.0,0,0.0,85,1558.529048,0.006024096,0.024257028,0.0,0.0,Aug,2,4,1,3,Returning_Visitor,False,False
6452,6,206.03,0,0.0,129,3778.345,0.010687023,,2.169469761,0.0,Oct,2,2,1,3,Returning_Visitor,False,True
3851,0,0.0,0,0.0,6,82.0,0.15,,0.0,0.6,May,2,2,3,1,Returning_Visitor,False,False
7559,7,107.75,1,1021.6,33,1454.75,0.004761905,0.00968254,40.18975207,0.0,Oct,3,2,1,4,Returning_Visitor,True,False
8497,12,337.5416667,2,23.0,32,1249.866144,0.0055,0.02577466,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
11835,0,0.0,1,0.0,41,446.4166667,0.0,0.027509158,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
7911,11,200.42,0,0.0,31,697.5866667,0.0075,0.0325,0.0,0.0,June,2,2,2,2,Returning_Visitor,False,False
5931,0,0.0,0,0.0,81,2092.67381,0.015,0.027155449,0.0,0.0,Oct,2,2,1,1,Returning_Visitor,False,False
10966,1,29.33333333,0,0.0,6,330.4166667,0.0,0.023809524,0.0,0.0,Dec,3,3,4,8,New_Visitor,False,False
10073,8,105.0,1,24.5,70,5778.966667,0.005921856,,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,True,False
12227,5,116.0,0,0.0,31,1350.258333,0.012903226,0.023870968,0.0,0.0,Dec,3,2,8,2,Returning_Visitor,False,False
3986,0,0.0,0,0.0,12,168.2857143,0.0,0.069444444,0.0,0.8,May,2,2,2,2,Returning_Visitor,False,False
7722,0,0.0,1,22.2,16,240.6,0.035294118,0.062352941,0.0,0.0,Jul,3,2,9,13,Returning_Visitor,False,False
9352,0,0.0,0,0.0,6,184.0,0.066666667,0.116666667,0.0,0.0,Nov,2,10,4,3,Returning_Visitor,False,False
776,0,0.0,2,30.0,11,1114.916667,0.0,0.030769231,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,False,False
4755,0,0.0,0,0.0,8,110.0,0.0,0.0125,0.0,0.0,May,2,5,1,2,Returning_Visitor,False,False
11570,0,0.0,0,0.0,7,182.5,0.085714286,0.076190476,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
8688,9,89.16666667,4,94.875,10,138.4166667,0.0,0.013333333,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
5540,1,45.4,0,0.0,7,352.7,0.0,0.014285714,0.0,0.0,Oct,1,1,3,4,Returning_Visitor,False,False
7098,0,0.0,5,924.0,45,3198.186667,0.004,0.016363636,32.41773364,0.0,Oct,2,6,4,2,Returning_Visitor,False,True
1154,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,False
8118,1,20.0,0,0.0,21,442.0,0.008695652,,42.28127491,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
5533,6,85.2,0,0.0,11,203.0,0.0,,0.0,0.0,Nov,2,2,5,2,Returning_Visitor,False,False
6755,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Aug,3,2,2,3,Returning_Visitor,False,False
5322,1,77.0,0,0.0,22,710.6666667,0.0,0.002173913,0.0,0.0,May,2,4,3,4,Returning_Visitor,False,False
10176,16,305.0,0,0.0,147,4123.956674,0.003797468,0.010521398,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,False,True
5911,1,28.2,0,0.0,17,608.2166667,0.047777778,0.051851852,0.0,0.0,Jul,2,2,2,1,Returning_Visitor,False,False
6352,0,0.0,0,0.0,13,323.3,0.084615385,0.102564103,0.0,0.0,June,3,2,1,1,Returning_Visitor,False,False
1979,7,169.5,0,0.0,21,484.95,0.008695652,0.037681159,0.0,0.0,Mar,1,2,2,2,Returning_Visitor,False,False
10387,7,235.75,4,66.5,37,729.7916667,0.004545455,0.018181818,60.42298474,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
4827,0,0.0,0,0.0,14,1225.0,0.015384615,0.015384615,0.0,0.0,May,1,1,3,2,New_Visitor,False,False
7081,2,60.5,0,0.0,26,1145.17,0.0,0.003703704,0.0,0.0,Nov,1,1,2,2,New_Visitor,True,False
987,1,14.0,0,0.0,6,156.0,0.0,0.04,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,True,False
7676,2,303.2,0,0.0,13,181.0666667,0.0,,0.0,0.0,Oct,1,1,3,2,Returning_Visitor,True,False
4226,8,31.1,11,1258.833333,195,7675.14929,0.001937543,,3.38287678,0.4,May,2,2,1,4,Returning_Visitor,False,False
11940,0,0.0,0,0.0,12,483.2916667,0.0,0.041666667,0.0,0.0,Dec,2,5,1,1,Returning_Visitor,False,False
4690,0,0.0,0,0.0,4,25.0,0.0,0.1,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,False
5117,0,0.0,0,0.0,6,48.33333333,0.011111111,,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,False
2482,0,0.0,0,0.0,12,554.5,0.0,0.018181818,49.62545455,0.0,May,2,4,5,2,New_Visitor,False,True
8996,11,554.75,0,0.0,34,1466.088462,0.007407407,0.024345679,10.73461716,0.0,Nov,1,1,3,8,New_Visitor,True,True
5952,4,48.83243423,4,165.6666667,22,365.774339,0.004365079,,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,False,False
4428,4,158.0,0,0.0,18,567.75,0.0,0.034586466,0.0,0.0,May,3,2,2,4,Returning_Visitor,False,False
11197,0,0.0,0,0.0,7,357.75,0.014285714,0.077142857,0.0,0.0,Nov,4,1,4,10,Returning_Visitor,True,False
269,0,0.0,0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
7670,0,0.0,1,68.5,58,1066.393635,0.000209249,0.034950263,0.0,0.0,June,3,2,3,6,Returning_Visitor,False,False
12176,6,1489.041667,0,0.0,12,879.8,0.0,,0.0,0.0,Nov,2,2,4,2,New_Visitor,True,False
10287,1,0.0,0,0.0,14,1125.875,0.0,,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
6265,1,29.2,0,0.0,13,199.2844444,0.0,0.0,0.0,0.0,Jul,1,1,1,4,Returning_Visitor,False,False
3989,0,0.0,0,0.0,19,411.8,0.021052632,,0.0,0.8,May,2,2,1,1,Returning_Visitor,False,False
660,0,0.0,0,0.0,9,389.0,0.0,0.011111111,0.0,0.0,Mar,2,2,3,3,Returning_Visitor,True,False
9149,0,0.0,0,0.0,15,734.25,0.0,0.015384615,40.4014481,0.0,Dec,2,2,9,2,Returning_Visitor,False,True
7970,4,177.3333333,1,69.6,10,402.6166667,0.0,0.005555556,0.0,0.0,Nov,1,1,3,5,New_Visitor,False,False
766,0,0.0,0,0.0,16,156.5333333,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
1516,2,24.42857143,7,278.1666667,76,2735.728571,0.002439024,,8.631719512,0.0,Mar,2,5,2,7,Returning_Visitor,False,True
809,3,119.0,0,0.0,41,1282.5,0.0,,0.0,0.0,Mar,2,6,2,2,New_Visitor,False,False
208,3,107.0,0,0.0,4,145.8333333,0.0,0.016666667,0.0,0.0,Mar,3,2,7,1,New_Visitor,False,False
2598,0,0.0,0,0.0,37,607.4666667,0.0,0.002777778,39.97777778,0.0,May,1,1,1,2,Returning_Visitor,True,True
11703,2,22.25,0,0.0,27,2958.216667,0.007692308,0.033230985,7.868980948,0.0,Nov,2,2,6,2,Returning_Visitor,False,True
10249,0,0.0,0,0.0,3,34.0,0.0,0.066666667,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
10351,2,87.83333333,1,113.0,67,4868.0,0.0,0.003174603,48.45370723,0.0,Dec,2,2,5,2,Returning_Visitor,False,True
6534,10,80.06666667,1,812.0,113,3282.583983,0.007377049,0.016691039,45.55270796,0.0,Aug,2,2,3,1,Returning_Visitor,False,False
8500,0,0.0,3,13.0,36,1042.507143,0.01025641,0.027136752,0.0,0.0,Dec,1,1,3,1,Returning_Visitor,False,False
10290,0,0.0,2,324.5,4,64.25,0.0,0.033333333,0.0,0.0,Dec,3,3,2,8,New_Visitor,False,False
11051,0,0.0,0,0.0,3,104.0,0.0,0.066666667,0.0,0.0,Nov,2,4,3,1,Returning_Visitor,False,False
2325,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
412,4,174.0,1,18.5,11,305.875,0.0,0.001709402,0.0,0.0,Mar,1,2,3,8,New_Visitor,True,False
10987,10,204.0952381,1,170.0,138,4042.949908,0.004026846,,18.21579469,0.0,Dec,2,2,1,6,Returning_Visitor,False,True
8304,0,0.0,0,0.0,4,118.25,0.0,0.016666667,0.0,0.0,Dec,3,2,3,2,New_Visitor,False,False
3169,16,235.25,1,46.66666667,74,3206.193407,0.004819277,,10.67331708,0.6,May,2,2,3,1,Returning_Visitor,False,False
3739,0,0.0,0,0.0,14,253.1666667,0.014285714,0.04047619,0.0,0.6,May,3,2,8,13,Returning_Visitor,False,False
6735,0,0.0,0,0.0,28,2102.75,0.058928571,,0.0,0.0,Jul,3,2,3,13,Returning_Visitor,False,False
1927,0,0.0,0,0.0,18,644.125,0.00625,0.021924603,0.0,0.0,Mar,3,2,3,10,Returning_Visitor,False,False
1180,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
7720,3,83.8,0,0.0,20,798.3,0.0,0.009090909,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
5481,0,0.0,0,0.0,34,1228.5,0.039705882,0.059313725,0.0,0.0,Aug,3,2,1,4,Returning_Visitor,False,False
6408,4,123.4,0,0.0,38,585.37,0.017948718,,0.0,0.0,Jul,1,1,3,3,Returning_Visitor,True,False
11335,6,190.4166667,0,0.0,78,3913.98703,0.005424955,0.006561181,0.0,0.0,Nov,3,2,5,1,Returning_Visitor,True,False
5894,0,0.0,0,0.0,4,145.2,0.0,,0.0,0.0,Aug,2,4,7,2,Returning_Visitor,False,False
10582,3,168.5,0,0.0,5,84.0,0.0,0.025,0.0,0.0,Dec,3,2,7,10,New_Visitor,False,False
10363,4,83.25,0,0.0,152,4307.409559,0.002631579,0.005971036,0.305312057,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
6636,0,0.0,0,0.0,3,34.2,0.066666667,0.1,0.0,0.0,Oct,3,2,5,13,Returning_Visitor,False,False
5226,2,114.0,0,0.0,11,427.0,0.014285714,,39.42,0.0,May,2,2,1,2,Returning_Visitor,False,False
